#Time E_0 E_1 E_2 E_3 E_4
144.0 -8.74291102 -8.68529656 -8.57667624 -8.53606151 -8.47042525
145.0 -8.74585405 -8.68872369 -8.57960329 -8.54119887 -8.47445458
146.0 -8.74872411 -8.69207772 -8.58244826 -8.54628764 -8.47834347
147.0 -8.75152399 -8.69536134 -8.58521400 -8.55132693 -8.48209889
148.0 -8.75425640 -8.69857719 -8.58790332 -8.55631599 -8.48572750
149.0 -8.75692399 -8.70172783 -8.59051896 -8.56125425 -8.48923559
150.0 -8.75952936 -8.70481573 -8.59306365 -8.56614129 -8.49262911
151.0 -8.76207506 -8.70784333 -8.59554009 -8.57097684 -8.49591365
152.0 -8.76456357 -8.71081296 -8.59795096 -8.57576076 -8.49909445
153.0 -8.76699730 -8.71372690 -8.60029899 -8.58049299 -8.50217643
154.0 -8.76937863 -8.71658737 -8.60258699 -8.58517346 -8.50516417
155.0 -8.77170987 -8.71939648 -8.60481800 -8.58980198 -8.50806194
156.0 -8.77399327 -8.72215633 -8.60699553 -8.59437794 -8.51087373
157.0 -8.77623104 -8.72486890 -8.60912419 -8.59889970 -8.51360325
158.0 -8.77842532 -8.72753613 -8.61121145 -8.60336280 -8.51625394
159.0 -8.78057821 -8.73015990 -8.61327380 -8.60775380 -8.51882901
160.0 -8.78269176 -8.73274200 -8.61536730 -8.61201972 -8.52133143
161.0 -8.78476795 -8.73528419 -8.61780842 -8.61584713 -8.52376396
162.0 -8.78680873 -8.73778813 -8.62136817 -8.61846813 -8.52612917
163.0 -8.78881599 -8.74025544 -8.62546110 -8.62047122 -8.52842942
164.0 -8.79079159 -8.74268769 -8.62962365 -8.62232301 -8.53066690
165.0 -8.79273733 -8.74508637 -8.63377812 -8.62410423 -8.53284365
166.0 -8.79465496 -8.74745291 -8.63790678 -8.62583557 -8.53496151
167.0 -8.79654618 -8.74978870 -8.64200426 -8.62752539 -8.53702222
168.0 -8.79841268 -8.75209506 -8.64606887 -8.62917826 -8.53902735
169.0 -8.80025607 -8.75437325 -8.65010035 -8.63079733 -8.54097836
170.0 -8.80207792 -8.75662450 -8.65409904 -8.63238505 -8.54287655
171.0 -8.80387979 -8.75884996 -8.65806557 -8.63394355 -8.54472315
172.0 -8.80566316 -8.76105075 -8.66200074 -8.63547473 -8.54651924
173.0 -8.80742951 -8.76322791 -8.66590541 -8.63698038 -8.54826581
174.0 -8.80918024 -8.76538247 -8.66978048 -8.63846218 -8.54996375
175.0 -8.81091673 -8.76751538 -8.67362684 -8.63992174 -8.55161386
176.0 -8.81264034 -8.76962756 -8.67744540 -8.64136061 -8.55321685
177.0 -8.81435236 -8.77171987 -8.68123702 -8.64278031 -8.55477335
178.0 -8.81605406 -8.77379316 -8.68500256 -8.64418228 -8.55628390
179.0 -8.81774668 -8.77584820 -8.68874284 -8.64556796 -8.55774898
180.0 -8.81943141 -8.77788574 -8.69245864 -8.64693872 -8.55916901
181.0 -8.82110941 -8.77990648 -8.69615070 -8.64829591 -8.56054432
182.0 -8.82278180 -8.78191110 -8.69981975 -8.64964083 -8.56187521
183.0 -8.82444967 -8.78390023 -8.70346644 -8.65097475 -8.56316191
184.0 -8.82611407 -8.78587448 -8.70709141 -8.65229891 -8.56440461
185.0 -8.82777602 -8.78783441 -8.71069522 -8.65361449 -8.56560345
186.0 -8.82943650 -8.78978056 -8.71427842 -8.65492266 -8.56675854
187.0 -8.83109646 -8.79171345 -8.71784150 -8.65622451 -8.56786996
188.0 -8.83275680 -8.79363356 -8.72138491 -8.65752113 -8.56893773
189.0 -8.83441841 -8.79554137 -8.72490904 -8.65881355 -8.56996188
190.0 -8.83608211 -8.79743731 -8.72841424 -8.66010274 -8.57094242
191.0 -8.83774871 -8.79932181 -8.73190081 -8.66138965 -8.57187931
192.0 -8.83941898 -8.80119528 -8.73536902 -8.66267516 -8.57277253
193.0 -8.84109364 -8.80305811 -8.73881907 -8.66396013 -8.57362205
194.0 -8.84277339 -8.80491070 -8.74225111 -8.66524535 -8.57442783
195.0 -8.84445890 -8.80675342 -8.74566525 -8.66653155 -8.57518982
196.0 -8.84615077 -8.80858664 -8.74906154 -8.66781944 -8.57590800
197.0 -8.84784959 -8.81041073 -8.75244000 -8.66910965 -8.57658233
198.0 -8.84955591 -8.81222605 -8.75580056 -8.67040278 -8.57721281
199.0 -8.85127024 -8.81403298 -8.75914313 -8.67169934 -8.57779942
200.0 -8.85299305 -8.81583190 -8.76246754 -8.67299984 -8.57834218
