#Time E_0 E_1 E_2 E_3 E_4
142.0 -7.88117089 -7.78947297 -7.59418731 -7.53908068 -7.48103868
143.0 -7.88181931 -7.79079859 -7.59653577 -7.54102644 -7.48313732
144.0 -7.88247476 -7.79211329 -7.59885818 -7.54294047 -7.48520520
145.0 -7.88313699 -7.79341638 -7.60115437 -7.54482312 -7.48724245
146.0 -7.88380576 -7.79470716 -7.60342417 -7.54667472 -7.48924919
147.0 -7.88448080 -7.79598498 -7.60566744 -7.54849563 -7.49122559
148.0 -7.88516189 -7.79724921 -7.60788403 -7.55028617 -7.49317181
149.0 -7.88584877 -7.79849926 -7.61007382 -7.55204670 -7.49508802
150.0 -7.88654121 -7.79973456 -7.61223670 -7.55377756 -7.49697443
151.0 -7.88723898 -7.80095456 -7.61437255 -7.55547908 -7.49883122
152.0 -7.88794184 -7.80215875 -7.61648127 -7.55715160 -7.50065861
153.0 -7.88864957 -7.80334665 -7.61856278 -7.55879546 -7.50245681
154.0 -7.88936195 -7.80451778 -7.62061699 -7.56041100 -7.50422606
155.0 -7.89007875 -7.80567173 -7.62264384 -7.56199855 -7.50596657
156.0 -7.89079975 -7.80680808 -7.62464326 -7.56355843 -7.50767860
157.0 -7.89152474 -7.80792645 -7.62661521 -7.56509099 -7.50936238
158.0 -7.89225351 -7.80902648 -7.62855963 -7.56659654 -7.51101816
159.0 -7.89298584 -7.81010785 -7.63047649 -7.56807541 -7.51264619
160.0 -7.89372152 -7.81117025 -7.63236577 -7.56952793 -7.51424673
161.0 -7.89446035 -7.81221339 -7.63422744 -7.57095440 -7.51582005
162.0 -7.89520211 -7.81323702 -7.63606149 -7.57235516 -7.51736640
163.0 -7.89594660 -7.81424091 -7.63786791 -7.57373052 -7.51888605
164.0 -7.89669361 -7.81522485 -7.63964671 -7.57508078 -7.52037926
165.0 -7.89744295 -7.81618865 -7.64139790 -7.57640626 -7.52184631
166.0 -7.89819440 -7.81713214 -7.64312150 -7.57770726 -7.52328746
167.0 -7.89894777 -7.81805518 -7.64481752 -7.57898409 -7.52470299
168.0 -7.89970284 -7.81895765 -7.64648601 -7.58023705 -7.52609318
169.0 -7.90045942 -7.81983944 -7.64812699 -7.58146643 -7.52745829
170.0 -7.90121731 -7.82070049 -7.64974051 -7.58267254 -7.52879859
171.0 -7.90197630 -7.82154072 -7.65132662 -7.58385567 -7.53011437
172.0 -7.90273620 -7.82236010 -7.65288538 -7.58501610 -7.53140589
173.0 -7.90349679 -7.82315860 -7.65441685 -7.58615412 -7.53267344
174.0 -7.90425789 -7.82393621 -7.65592110 -7.58727003 -7.53391728
175.0 -7.90501929 -7.82469296 -7.65739820 -7.58836409 -7.53513768
176.0 -7.90578080 -7.82542886 -7.65884823 -7.58943660 -7.53633493
177.0 -7.90654220 -7.82614397 -7.66027129 -7.59048782 -7.53750929
178.0 -7.90730332 -7.82683834 -7.66166745 -7.59151804 -7.53866102
179.0 -7.90806394 -7.82751205 -7.66303681 -7.59252752 -7.53979041
180.0 -7.90882387 -7.82816518 -7.66437948 -7.59351653 -7.54089772
181.0 -7.90958292 -7.82879784 -7.66569556 -7.59448533 -7.54198321
182.0 -7.91034090 -7.82941015 -7.66698516 -7.59543420 -7.54304715
183.0 -7.91109761 -7.83000223 -7.66824839 -7.59636338 -7.54408981
184.0 -7.91185287 -7.83057422 -7.66948537 -7.59727314 -7.54511144
185.0 -7.91260647 -7.83112626 -7.67069623 -7.59816374 -7.54611231
186.0 -7.91335825 -7.83165852 -7.67188110 -7.59903541 -7.54709267
187.0 -7.91410802 -7.83217117 -7.67304009 -7.59988842 -7.54805277
188.0 -7.91485559 -7.83266438 -7.67417336 -7.60072301 -7.54899289
189.0 -7.91560078 -7.83313834 -7.67528103 -7.60153943 -7.54991326
190.0 -7.91634343 -7.83359323 -7.67636325 -7.60233790 -7.55081414
191.0 -7.91708336 -7.83402927 -7.67742017 -7.60311869 -7.55169577
192.0 -7.91782040 -7.83444665 -7.67845193 -7.60388201 -7.55255840
193.0 -7.91855438 -7.83484558 -7.67945868 -7.60462810 -7.55340229
194.0 -7.91928515 -7.83522629 -7.68044059 -7.60535720 -7.55422766
195.0 -7.92001254 -7.83558900 -7.68139782 -7.60606953 -7.55503475
196.0 -7.92073641 -7.83593392 -7.68233051 -7.60676533 -7.55582382
197.0 -7.92145660 -7.83626130 -7.68323884 -7.60744480 -7.55659508
198.0 -7.92217296 -7.83657137 -7.68412298 -7.60810818 -7.55734878
199.0 -7.92288536 -7.83686435 -7.68498309 -7.60875569 -7.55808515
200.0 -7.92359366 -7.83714049 -7.68581935 -7.60938753 -7.55880441
