#Time E_0 E_1 E_2 E_3 E_4
133.0 -7.72122789 -7.56330797 -7.33156638 -7.32308608 -7.22848779
134.0 -7.72095004 -7.56316956 -7.33277308 -7.32428685 -7.22949026
135.0 -7.72068952 -7.56305313 -7.33396054 -7.32548205 -7.23055828
136.0 -7.72044562 -7.56295777 -7.33512876 -7.32667090 -7.23167132
137.0 -7.72021764 -7.56288262 -7.33627774 -7.32785267 -7.23281475
138.0 -7.72000489 -7.56282681 -7.33740752 -7.32902669 -7.23397800
139.0 -7.71980674 -7.56278951 -7.33851812 -7.33019236 -7.23515324
140.0 -7.71962253 -7.56276990 -7.33960959 -7.33134915 -7.23633461
141.0 -7.71945165 -7.56276718 -7.34068197 -7.33249653 -7.23751762
142.0 -7.71929350 -7.56278056 -7.34173533 -7.33363406 -7.23869878
143.0 -7.71914750 -7.56280928 -7.34276974 -7.33476131 -7.23987534
144.0 -7.71901307 -7.56285258 -7.34378527 -7.33587791 -7.24104510
145.0 -7.71888968 -7.56290972 -7.34478203 -7.33698350 -7.24220629
146.0 -7.71877679 -7.56297999 -7.34576012 -7.33807778 -7.24335745
147.0 -7.71867389 -7.56306267 -7.34671966 -7.33916047 -7.24449742
148.0 -7.71858050 -7.56315708 -7.34766079 -7.34023132 -7.24562520
149.0 -7.71849614 -7.56326258 -7.34858364 -7.34129011 -7.24673998
150.0 -7.71842036 -7.56337853 -7.34948836 -7.34233664 -7.24784109
151.0 -7.71835273 -7.56350433 -7.35037509 -7.34337075 -7.24892795
152.0 -7.71829283 -7.56363938 -7.35124399 -7.34439227 -7.25000009
153.0 -7.71824025 -7.56378314 -7.35209523 -7.34540107 -7.25105712
154.0 -7.71819462 -7.56393505 -7.35292898 -7.34639705 -7.25209872
155.0 -7.71815557 -7.56409459 -7.35374542 -7.34738011 -7.25312462
156.0 -7.71812274 -7.56426125 -7.35454474 -7.34835018 -7.25413461
157.0 -7.71809579 -7.56443453 -7.35532714 -7.34930719 -7.25512854
158.0 -7.71807441 -7.56461393 -7.35609283 -7.35025111 -7.25610626
159.0 -7.71805830 -7.56479899 -7.35684202 -7.35118190 -7.25706769
160.0 -7.71804715 -7.56498924 -7.35757493 -7.35209953 -7.25801277
161.0 -7.71804070 -7.56518425 -7.35829178 -7.35300399 -7.25894144
162.0 -7.71803868 -7.56538360 -7.35899279 -7.35389527 -7.25985371
163.0 -7.71804086 -7.56558687 -7.35967820 -7.35477339 -7.26074958
164.0 -7.71804699 -7.56579369 -7.36034823 -7.35563837 -7.26162908
165.0 -7.71805685 -7.56600370 -7.36100313 -7.35649025 -7.26249227
166.0 -7.71807024 -7.56621656 -7.36164313 -7.35732907 -7.26333925
167.0 -7.71808696 -7.56643194 -7.36226850 -7.35815491 -7.26417010
168.0 -7.71810681 -7.56664953 -7.36287947 -7.35896784 -7.26498495
169.0 -7.71812963 -7.56686903 -7.36347631 -7.35976794 -7.26578393
170.0 -7.71815524 -7.56709015 -7.36405927 -7.36055528 -7.26656716
171.0 -7.71818350 -7.56731262 -7.36462861 -7.36132994 -7.26733479
172.0 -7.71821427 -7.56753614 -7.36518457 -7.36209200 -7.26808695
173.0 -7.71824742 -7.56776046 -7.36572740 -7.36284155 -7.26882381
174.0 -7.71828281 -7.56798533 -7.36625737 -7.36357866 -7.26954550
175.0 -7.71832036 -7.56821050 -7.36677472 -7.36430344 -7.27025220
176.0 -7.71835994 -7.56843576 -7.36727971 -7.36501597 -7.27094409
177.0 -7.71840147 -7.56866090 -7.36777260 -7.36571637 -7.27162135
178.0 -7.71844485 -7.56888574 -7.36825364 -7.36640476 -7.27228419
179.0 -7.71848999 -7.56911009 -7.36872310 -7.36708128 -7.27293280
180.0 -7.71853681 -7.56933379 -7.36918123 -7.36774603 -7.27356741
181.0 -7.71858525 -7.56955670 -7.36962828 -7.36839916 -7.27418821
182.0 -7.71863522 -7.56977864 -7.37006449 -7.36904079 -7.27479542
183.0 -7.71868667 -7.56999948 -7.37049011 -7.36967102 -7.27538923
184.0 -7.71873956 -7.57021907 -7.37090538 -7.37028999 -7.27596985
185.0 -7.71879383 -7.57043726 -7.37131054 -7.37089779 -7.27653748
186.0 -7.71884944 -7.57065393 -7.37170584 -7.37149456 -7.27709231
187.0 -7.71890636 -7.57086894 -7.37209150 -7.37208041 -7.27763456
188.0 -7.71896455 -7.57108220 -7.37265546 -7.37246778 -7.27816444
189.0 -7.71902398 -7.57129361 -7.37321986 -7.37283489 -7.27868217
190.0 -7.71908461 -7.57150308 -7.37377373 -7.37319307 -7.27918796
191.0 -7.71914640 -7.57171052 -7.37431720 -7.37354254 -7.27968203
192.0 -7.71920932 -7.57191587 -7.37485042 -7.37388351 -7.28016458
193.0 -7.71927335 -7.57211904 -7.37537350 -7.37421619 -7.28063583
194.0 -7.71933845 -7.57231996 -7.37588657 -7.37454079 -7.28109597
195.0 -7.71940461 -7.57251855 -7.37638975 -7.37485753 -7.28154521
196.0 -7.71947181 -7.57271475 -7.37688315 -7.37516662 -7.28198375
197.0 -7.71954006 -7.57290849 -7.37736690 -7.37546826 -7.28241178
198.0 -7.71960935 -7.57309970 -7.37784112 -7.37576266 -7.28282951
199.0 -7.71967965 -7.57328834 -7.37830595 -7.37605002 -7.28323713
200.0 -7.71975097 -7.57347437 -7.37876152 -7.37633054 -7.28363486
