#Time E_0 E_1 E_2 E_3 E_4
158.0 -8.67415761 -8.44700002 -8.30531001 -8.10856083 -8.10068972
159.0 -8.67903153 -8.44783613 -8.30938897 -8.10592802 -8.10343029
160.0 -8.68383589 -8.44864562 -8.31337286 -8.10637043 -8.10302726
161.0 -8.68857057 -8.44942863 -8.31726283 -8.10902261 -8.10034799
162.0 -8.69323548 -8.45018533 -8.32106003 -8.11165592 -8.09762306
163.0 -8.69783056 -8.45091589 -8.32476566 -8.11424021 -8.09488446
164.0 -8.70235575 -8.45162047 -8.32838091 -8.11677208 -8.09213750
165.0 -8.70681104 -8.45229928 -8.33190700 -8.11925098 -8.08938457
166.0 -8.71119642 -8.45295251 -8.33534513 -8.12167710 -8.08662734
167.0 -8.71551192 -8.45358038 -8.33869652 -8.12405087 -8.08386723
168.0 -8.71975760 -8.45418311 -8.34196239 -8.12637282 -8.08110556
169.0 -8.72393354 -8.45476095 -8.34514395 -8.12864352 -8.07834361
170.0 -8.72803985 -8.45531414 -8.34824240 -8.13086357 -8.07558265
171.0 -8.73207666 -8.45584295 -8.35125896 -8.13303358 -8.07282394
172.0 -8.73604413 -8.45634767 -8.35419480 -8.13515419 -8.07006879
173.0 -8.73994246 -8.45682858 -8.35705112 -8.13722602 -8.06731855
174.0 -8.74377186 -8.45728600 -8.35982909 -8.13924969 -8.06457464
175.0 -8.74753256 -8.45772025 -8.36252985 -8.14122585 -8.06183860
176.0 -8.75122485 -8.45813164 -8.36515456 -8.14315513 -8.05911213
177.0 -8.75484901 -8.45852053 -8.36770433 -8.14503816 -8.05639714
178.0 -8.75840535 -8.45888728 -8.37018027 -8.14687557 -8.05369587
179.0 -8.76189423 -8.45923224 -8.37258348 -8.14866800 -8.05101101
180.0 -8.76531599 -8.45955579 -8.37491503 -8.15041606 -8.04834591
181.0 -8.76867103 -8.45985832 -8.37717597 -8.15212039 -8.04570489
182.0 -8.77195974 -8.46014023 -8.37936734 -8.15378161 -8.04309367
183.0 -8.77518256 -8.46040191 -8.38149014 -8.15540034 -8.04052013
184.0 -8.77833993 -8.46064377 -8.38354537 -8.15697719 -8.03799537
185.0 -8.78143230 -8.46086624 -8.38553400 -8.15851278 -8.03553530
186.0 -8.78446017 -8.46106974 -8.38745699 -8.16000771 -8.03316270
187.0 -8.78742401 -8.46125470 -8.38931526 -8.16146258 -8.03090913
188.0 -8.79032434 -8.46142156 -8.39110973 -8.16287800 -8.02881422
189.0 -8.79316170 -8.46157075 -8.39284130 -8.16425456 -8.02691801
190.0 -8.79593660 -8.46170272 -8.39451082 -8.16559284 -8.02524459
191.0 -8.79864961 -8.46181791 -8.39611917 -8.16689343 -8.02378778
192.0 -8.80130129 -8.46191678 -8.39766716 -8.16815692 -8.02251438
193.0 -8.80389221 -8.46199977 -8.39915563 -8.16938386 -8.02138118
194.0 -8.80642295 -8.46206732 -8.40058537 -8.17057482 -8.02034931
195.0 -8.80889410 -8.46211988 -8.40195717 -8.17173038 -8.01938927
196.0 -8.81130627 -8.46215790 -8.40327179 -8.17285108 -8.01848030
197.0 -8.81366006 -8.46218182 -8.40453000 -8.17393747 -8.01760808
198.0 -8.81595610 -8.46219207 -8.40573254 -8.17499009 -8.01676275
199.0 -8.81819499 -8.46218907 -8.40688015 -8.17600949 -8.01593739
200.0 -8.82037738 -8.46217326 -8.40797354 -8.17699618 -8.01512703
