#Time E_0 E_1 E_2 E_3 E_4
155.0 -8.79967834 -8.75365926 -8.64883520 -8.63029129 -8.54037013
156.0 -8.80186975 -8.75636731 -8.65364149 -8.63220425 -8.54266122
157.0 -8.80403436 -8.75904079 -8.65840630 -8.63407670 -8.54488008
158.0 -8.80617465 -8.76168150 -8.66313079 -8.63591184 -8.54702837
159.0 -8.80829305 -8.76429112 -8.66781630 -8.63771258 -8.54910753
160.0 -8.81039194 -8.76687127 -8.67246425 -8.63948170 -8.55111883
161.0 -8.81247360 -8.76942347 -8.67707602 -8.64122184 -8.55306334
162.0 -8.81454027 -8.77194915 -8.68165302 -8.64293556 -8.55494196
163.0 -8.81659411 -8.77444966 -8.68619659 -8.64462534 -8.55675546
164.0 -8.81863723 -8.77692628 -8.69070801 -8.64629358 -8.55850443
165.0 -8.82067166 -8.77938020 -8.69518850 -8.64794261 -8.56018936
166.0 -8.82269938 -8.78181255 -8.69963922 -8.64957473 -8.56181057
167.0 -8.82472230 -8.78422437 -8.70406124 -8.65119212 -8.56336832
168.0 -8.82674226 -8.78661667 -8.70845553 -8.65279693 -8.56486273
169.0 -8.82876103 -8.78899037 -8.71282300 -8.65439124 -8.56629385
170.0 -8.83078033 -8.79134634 -8.71716446 -8.65597702 -8.56766166
171.0 -8.83280179 -8.79368540 -8.72148061 -8.65755619 -8.56896604
172.0 -8.83482699 -8.79600833 -8.72577208 -8.65913059 -8.57020687
173.0 -8.83685743 -8.79831586 -8.73003938 -8.66070197 -8.57138393
174.0 -8.83889454 -8.80060869 -8.73428293 -8.66227197 -8.57249701
175.0 -8.84093967 -8.80288750 -8.73850303 -8.66384215 -8.57354587
176.0 -8.84299411 -8.80515294 -8.74269990 -8.66541397 -8.57453026
177.0 -8.84505908 -8.80740564 -8.74687363 -8.66698877 -8.57544993
178.0 -8.84713569 -8.80964622 -8.75102420 -8.66856781 -8.57630465
179.0 -8.84922501 -8.81187533 -8.75515147 -8.67015222 -8.57709419
180.0 -8.85132802 -8.81409359 -8.75925519 -8.67174300 -8.57781838
181.0 -8.85344561 -8.81630165 -8.76333497 -8.67334106 -8.57847706
182.0 -8.85557861 -8.81850019 -8.76739032 -8.67494718 -8.57907013
183.0 -8.85772776 -8.82068990 -8.77142056 -8.67656203 -8.57959753
184.0 -8.85989374 -8.82287156 -8.77542493 -8.67818615 -8.58005927
185.0 -8.86207714 -8.82504595 -8.77940246 -8.67981998 -8.58045540
186.0 -8.86427848 -8.82721395 -8.78335205 -8.68146383 -8.58078603
187.0 -8.86649821 -8.82937651 -8.78727243 -8.68311792 -8.58105137
188.0 -8.86873670 -8.83153467 -8.79116211 -8.68478233 -8.58125165
189.0 -8.87099428 -8.83368959 -8.79501945 -8.68645707 -8.58138720
190.0 -8.87327120 -8.83584254 -8.79884254 -8.68814202 -8.58145841
191.0 -8.87556763 -8.83799496 -8.80262929 -8.68983700 -8.58146574
192.0 -8.87788372 -8.84014844 -8.80637730 -8.69154170 -8.58140971
193.0 -8.88021953 -8.84230477 -8.81008393 -8.69325577 -8.58129094
194.0 -8.88257509 -8.84446597 -8.81374622 -8.69497874 -8.58111008
195.0 -8.88495038 -8.84663428 -8.81736091 -8.69671010 -8.58086789
196.0 -8.88734531 -8.84881221 -8.82092438 -8.69844925 -8.58056519
197.0 -8.88975976 -8.85100253 -8.82443269 -8.70019553 -8.58020285
198.0 -8.89219357 -8.85320829 -8.82788154 -8.70194825 -8.57978186
199.0 -8.89464652 -8.85543278 -8.83126635 -8.70370664 -8.57930327
200.0 -8.89711834 -8.85767946 -8.83458228 -8.70546989 -8.57876821
