# Time Pop_0 Pop_1 Pop_2 Pop_3 Pop_4
78.0 0.004291 0.613451 0.271047 0.000000 0.099059
79.0 0.003199 0.614125 0.252262 0.000000 0.098561
80.0 0.002321 0.612368 0.236514 0.000000 0.087498
81.0 0.001761 0.608154 0.223832 0.000000 0.076460
82.0 0.001597 0.601659 0.000000 0.213825 0.069983
83.0 0.001871 0.593281 0.000000 0.205923 0.067289
84.0 0.002577 0.583631 0.000000 0.199539 0.066927
85.0 0.003655 0.573508 0.000000 0.194157 0.067818
86.0 0.004994 0.563843 0.000000 0.189372 0.069190
87.0 0.006449 0.555628 0.000000 0.184895 0.070458
88.0 0.007853 0.549829 0.000000 0.180547 0.071158
89.0 0.009041 0.547291 0.000000 0.176235 0.070928
90.0 0.009870 0.548652 0.000000 0.171937 0.069520
91.0 0.010231 0.554254 0.000000 0.167674 0.066809
92.0 0.010067 0.564082 0.000000 0.163496 0.062815
93.0 0.009377 0.577723 0.000000 0.159464 0.057701
94.0 0.008229 0.594355 0.000000 0.155645 0.051765
95.0 0.006756 0.612787 0.000000 0.152104 0.045420
96.0 0.005149 0.631544 0.000000 0.148906 0.039145
97.0 0.003637 0.649003 0.000000 0.146109 0.033432
98.0 0.002449 0.663575 0.000000 0.143769 0.028713
99.0 0.001773 0.673908 0.000000 0.141938 0.025294
100.0 0.001715 0.679075 0.000000 0.140660 0.023304
101.0 0.002272 0.678712 0.000000 0.139974 0.022669
102.0 0.003337 0.673083 0.000000 0.139912 0.023120
103.0 0.004723 0.663031 0.000000 0.140509 0.024242
104.0 0.006204 0.649850 0.000000 0.141807 0.025547
105.0 0.007554 0.635072 0.000000 0.143881 0.026569
106.0 0.008584 0.620208 0.000000 0.146864 0.026945
107.0 0.009153 0.606475 0.000000 0.151009 0.026492
108.0 0.009176 0.594501 0.000000 0.156786 0.025251
109.0 0.008637 0.583987 0.000000 0.165087 0.023497
110.0 0.007603 0.000000 0.573180 0.177684 0.021711
111.0 0.006228 0.000000 0.557699 0.198404 0.020493
112.0 0.004751 0.000000 0.527004 0.236736 0.020448
113.0 0.003452 0.000000 0.451792 0.320597 0.022037
114.0 0.002590 0.000000 0.255633 0.524911 0.025457
115.0 0.002330 0.000000 0.032681 0.754161 0.030593
116.0 0.002696 0.000000 0.006210 0.784091 0.037074
117.0 0.003567 0.000000 0.021972 0.768534 0.044406
118.0 0.004723 0.000000 0.036354 0.751326 0.052105
119.0 0.005909 0.000000 0.047014 0.735615 0.059777
120.0 0.006901 0.000000 0.054979 0.721586 0.067128
121.0 0.007535 0.000000 0.061070 0.709792 0.073940
122.0 0.007717 0.000000 0.065768 0.701003 0.080059
123.0 0.007417 0.000000 0.069354 0.695814 0.085387
124.0 0.006678 0.000000 0.072026 0.694345 0.089884
125.0 0.005629 0.000000 0.073971 0.696089 0.093536
126.0 0.004490 0.000000 0.075390 0.699938 0.096323
127.0 0.003543 0.000000 0.076498 0.704373 0.098199
128.0 0.003054 0.000000 0.077491 0.707791 0.099100
129.0 0.003181 0.000000 0.078512 0.708917 0.099000
130.0 0.003897 0.000000 0.079613 0.707149 0.097960
131.0 0.004983 0.000000 0.080750 0.702753 0.096159
132.0 0.006092 0.000000 0.081804 0.696807 0.093876
133.0 0.006866 0.000000 0.082640 0.690889 0.091434
134.0 0.007068 0.000000 0.083172 0.686615 0.089132
135.0 0.006653 0.000000 0.083408 0.685126 0.087207
136.0 0.005783 0.000000 0.083459 0.686711 0.085813
137.0 0.004762 0.000000 0.083484 0.690676 0.085032
138.0 0.003931 0.000000 0.083607 0.695533 0.084879
139.0 0.003555 0.000000 0.083850 0.699501 0.085310
140.0 0.003735 0.000000 0.084112 0.701154 0.086213
141.0 0.004374 0.000000 0.084228 0.699988 0.087399
142.0 0.005223 0.000000 0.084071 0.696648 0.088603
143.0 0.005970 0.000000 0.083636 0.692686 0.089514
144.0 0.006360 0.000000 0.083050 0.689935 0.089839
145.0 0.006283 0.000000 0.082489 0.689749 0.089401
146.0 0.005801 0.000000 0.082065 0.692440 0.088212
147.0 0.005105 0.000000 0.081758 0.697154 0.086489
148.0 0.004451 0.000000 0.081450 0.702274 0.084558
149.0 0.004074 0.000000 0.081044 0.706199 0.082682
150.0 0.004102 0.000000 0.080564 0.708178 0.080857
151.0 0.004499 0.000000 0.080160 0.708834 0.078620
152.0 0.005067 0.000000 0.079994 0.710246 0.074834
153.0 0.005537 0.000000 0.080119 0.715992 0.067136
154.0 0.005702 0.000000 0.080439 0.732989 0.049502
155.0 0.005517 0.000000 0.080797 0.778567 0.004778
156.0 0.005110 0.000000 0.081114 0.311518 0.473594
157.0 0.004712 0.000000 0.081439 0.166830 0.619920
158.0 0.004550 0.000000 0.081873 0.137328 0.649936
159.0 0.004722 0.000000 0.082428 0.125626 0.660566
160.0 0.005120 0.000000 0.082970 0.120030 0.663847
161.0 0.005476 0.000000 0.083308 0.117036 0.664290
162.0 0.005542 0.000000 0.083360 0.114976 0.664769
163.0 0.005258 0.000000 0.083217 0.113063 0.666860
164.0 0.004797 0.000000 0.083020 0.111205 0.670601
165.0 0.004450 0.000000 0.082793 0.109760 0.674731
166.0 0.004448 0.000000 0.082434 0.109142 0.677570
167.0 0.004807 0.000000 0.081872 0.109441 0.678077
168.0 0.005285 0.000000 0.081204 0.110300 0.676456
169.0 0.005528 0.000000 0.080629 0.111113 0.673946
170.0 0.005347 0.000000 0.080261 0.111421 0.672047
171.0 0.004885 0.000000 0.080046 0.111207 0.671740
172.0 0.004517 0.000000 0.079872 0.110859 0.673097
173.0 0.004569 0.000000 0.079734 0.110808 0.675331
174.0 0.005060 0.000000 0.079760 0.111126 0.677225
175.0 0.005661 0.000000 0.080037 0.111461 0.677763
176.0 0.005902 0.000000 0.080466 0.111377 0.676703
177.0 0.005542 0.000000 0.080871 0.110799 0.674687
178.0 0.004805 0.000000 0.081226 0.110113 0.672762
179.0 0.004221 0.000000 0.081660 0.109787 0.671734
180.0 0.004190 0.000000 0.082238 0.109864 0.671897
181.0 0.004669 0.000000 0.082839 0.109864 0.673162
182.0 0.005240 0.000000 0.083290 0.109257 0.675123
183.0 0.005471 0.000000 0.083585 0.108068 0.676945
184.0 0.005280 0.000000 0.083869 0.106973 0.677566
185.0 0.004992 0.000000 0.084182 0.106683 0.676426
186.0 0.004978 0.000000 0.084352 0.107231 0.674049
187.0 0.005228 0.000000 0.084253 0.107923 0.671773
188.0 0.005375 0.000000 0.083996 0.108069 0.670915
189.0 0.005140 0.000000 0.083765 0.107729 0.672073
190.0 0.004676 0.000000 0.083548 0.107620 0.674730
191.0 0.004442 0.000000 0.083159 0.108254 0.677314
192.0 0.004724 0.000000 0.082553 0.109317 0.678184
193.0 0.005295 0.000000 0.081916 0.110085 0.676962
194.0 0.005585 0.000000 0.081355 0.110352 0.674675
195.0 0.005306 0.000000 0.080750 0.110671 0.672593
196.0 0.004785 0.000000 0.079996 0.111565 0.671451
197.0 0.004569 0.000000 0.079232 0.112765 0.671609
198.0 0.004787 0.000000 0.078650 0.113542 0.673052
199.0 0.005061 0.000000 0.078191 0.113710 0.675187
200.0 0.005020 0.000000 0.077708 0.113834 0.677119
