#Time E_0 E_1 E_2 E_3 E_4
157.0 -7.90532140 -7.73649600 -7.54603390 -7.53157547 -7.43686064
158.0 -7.90550695 -7.73707768 -7.54693642 -7.53270028 -7.43811168
159.0 -7.90568399 -7.73765213 -7.54781413 -7.53380378 -7.43933763
160.0 -7.90585260 -7.73821919 -7.54866748 -7.53488629 -7.44053870
161.0 -7.90601280 -7.73877872 -7.54949695 -7.53594812 -7.44171511
162.0 -7.90616468 -7.73933059 -7.55030297 -7.53698956 -7.44286709
163.0 -7.90630828 -7.73987469 -7.55108600 -7.53801090 -7.44399487
164.0 -7.90644366 -7.74041089 -7.55184648 -7.53901245 -7.44509870
165.0 -7.90657091 -7.74093911 -7.55258483 -7.53999449 -7.44617882
166.0 -7.90669007 -7.74145923 -7.55330149 -7.54095731 -7.44723550
167.0 -7.90680123 -7.74197119 -7.55399685 -7.54190119 -7.44826899
168.0 -7.90690446 -7.74247488 -7.55467135 -7.54282639 -7.44927956
169.0 -7.90699982 -7.74297025 -7.55532536 -7.54373320 -7.45026748
170.0 -7.90708741 -7.74345722 -7.55595931 -7.54462188 -7.45123302
171.0 -7.90716728 -7.74393574 -7.55657356 -7.54549270 -7.45217646
172.0 -7.90723953 -7.74440575 -7.55716851 -7.54634591 -7.45309808
173.0 -7.90730424 -7.74486721 -7.55774452 -7.54718177 -7.45399814
174.0 -7.90736148 -7.74532007 -7.55830198 -7.54800052 -7.45487694
175.0 -7.90741133 -7.74576430 -7.55884123 -7.54880242 -7.45573476
176.0 -7.90745389 -7.74619988 -7.55936263 -7.54958770 -7.45657186
177.0 -7.90748924 -7.74662677 -7.55986654 -7.55035661 -7.45738854
178.0 -7.90751745 -7.74704495 -7.56035329 -7.55110938 -7.45818508
179.0 -7.90753862 -7.74745442 -7.56082322 -7.55184623 -7.45896176
180.0 -7.90755283 -7.74785516 -7.56127666 -7.55256739 -7.45971885
181.0 -7.90756017 -7.74824717 -7.56171393 -7.55327309 -7.46045664
182.0 -7.90756073 -7.74863045 -7.56213535 -7.55396354 -7.46117540
183.0 -7.90755459 -7.74900499 -7.56254124 -7.55463895 -7.46187542
184.0 -7.90754184 -7.74937080 -7.56293189 -7.55529954 -7.46255696
185.0 -7.90752256 -7.74972791 -7.56330760 -7.55594550 -7.46322029
186.0 -7.90749685 -7.75007631 -7.56366868 -7.55657706 -7.46386570
187.0 -7.90746480 -7.75041603 -7.56401541 -7.55719439 -7.46449345
188.0 -7.90742649 -7.75074709 -7.56434806 -7.55779770 -7.46510380
189.0 -7.90738201 -7.75106951 -7.56466693 -7.55838719 -7.46569702
190.0 -7.90733145 -7.75138333 -7.56497227 -7.55896303 -7.46627338
191.0 -7.90727489 -7.75168856 -7.56526437 -7.55952542 -7.46683314
192.0 -7.90721243 -7.75198525 -7.56554347 -7.56007453 -7.46737654
193.0 -7.90714416 -7.75227342 -7.56580985 -7.56061055 -7.46790386
194.0 -7.90707016 -7.75255312 -7.56606374 -7.56113366 -7.46841534
195.0 -7.90699052 -7.75282439 -7.56630540 -7.56164402 -7.46891123
196.0 -7.90690533 -7.75308728 -7.56653507 -7.56214181 -7.46939178
197.0 -7.90681467 -7.75334182 -7.56675299 -7.56262719 -7.46985724
198.0 -7.90671865 -7.75358806 -7.56695939 -7.56310033 -7.47030785
199.0 -7.90661733 -7.75382606 -7.56715450 -7.56356140 -7.47074384
200.0 -7.90651082 -7.75405586 -7.56733855 -7.56401055 -7.47116547
