#Time E_0 E_1 E_2 E_3 E_4
131.0 -7.69402843 -7.60688518 -7.39733720 -7.30889225 -7.25737351
132.0 -7.69300044 -7.60684753 -7.39868506 -7.30979232 -7.25831666
133.0 -7.69200425 -7.60683664 -7.40002858 -7.31067907 -7.25925260
134.0 -7.69103949 -7.60685124 -7.40136723 -7.31155239 -7.26018074
135.0 -7.69010576 -7.60689004 -7.40270049 -7.31241223 -7.26110051
136.0 -7.68920265 -7.60695174 -7.40402786 -7.31325852 -7.26201145
137.0 -7.68832973 -7.60703501 -7.40534884 -7.31409122 -7.26291310
138.0 -7.68748657 -7.60713855 -7.40666293 -7.31491030 -7.26380506
139.0 -7.68667274 -7.60726105 -7.40796961 -7.31571572 -7.26468692
140.0 -7.68588783 -7.60740117 -7.40926836 -7.31650741 -7.26555832
141.0 -7.68513145 -7.60755762 -7.41055861 -7.31728532 -7.26641889
142.0 -7.68440321 -7.60772907 -7.41183981 -7.31804940 -7.26726830
143.0 -7.68370275 -7.60791423 -7.41311140 -7.31879960 -7.26810621
144.0 -7.68302968 -7.60811181 -7.41437286 -7.31953587 -7.26893237
145.0 -7.68238363 -7.60832056 -7.41562370 -7.32025822 -7.26974651
146.0 -7.68176423 -7.60853921 -7.41686344 -7.32096663 -7.27054843
147.0 -7.68117109 -7.60876654 -7.41809165 -7.32166115 -7.27133796
148.0 -7.68060383 -7.60900132 -7.41930788 -7.32234177 -7.27211493
149.0 -7.68006212 -7.60924235 -7.42051169 -7.32300852 -7.27287918
150.0 -7.67954560 -7.60948842 -7.42170260 -7.32366141 -7.27363056
151.0 -7.67905397 -7.60973835 -7.42288014 -7.32430043 -7.27436890
152.0 -7.67858694 -7.60999098 -7.42404384 -7.32492559 -7.27509407
153.0 -7.67814422 -7.61024518 -7.42519324 -7.32553690 -7.27580593
154.0 -7.67772552 -7.61049984 -7.42632792 -7.32613438 -7.27650440
155.0 -7.67733058 -7.61075390 -7.42744752 -7.32671810 -7.27718941
156.0 -7.67695910 -7.61100630 -7.42855167 -7.32728810 -7.27786092
157.0 -7.67661082 -7.61125604 -7.42964003 -7.32784446 -7.27851888
158.0 -7.67628547 -7.61150209 -7.43071227 -7.32838724 -7.27916328
159.0 -7.67598281 -7.61174350 -7.43176800 -7.32891648 -7.27979407
160.0 -7.67570259 -7.61197930 -7.43280687 -7.32943224 -7.28041121
161.0 -7.67544458 -7.61220858 -7.43382853 -7.32993455 -7.28101468
162.0 -7.67520856 -7.61243047 -7.43483263 -7.33042350 -7.28160447
163.0 -7.67499429 -7.61264413 -7.43581889 -7.33089915 -7.28218058
164.0 -7.67480153 -7.61284877 -7.43678705 -7.33136160 -7.28274306
165.0 -7.67463004 -7.61304364 -7.43773687 -7.33181094 -7.28329194
166.0 -7.67447957 -7.61322800 -7.43866811 -7.33224727 -7.28382728
167.0 -7.67434987 -7.61340116 -7.43958051 -7.33267068 -7.28434910
168.0 -7.67424068 -7.61356247 -7.44047381 -7.33308125 -7.28485745
169.0 -7.67415174 -7.61371133 -7.44134777 -7.33347907 -7.28535236
170.0 -7.67408278 -7.61384716 -7.44220216 -7.33386422 -7.28583390
171.0 -7.67403351 -7.61396947 -7.44303679 -7.33423681 -7.28630213
172.0 -7.67400365 -7.61407779 -7.44385149 -7.33459697 -7.28675714
173.0 -7.67399288 -7.61417169 -7.44464612 -7.33494480 -7.28719902
174.0 -7.67400087 -7.61425079 -7.44542051 -7.33528043 -7.28762785
175.0 -7.67402728 -7.61431474 -7.44617449 -7.33560396 -7.28804373
176.0 -7.67407176 -7.61436324 -7.44690791 -7.33591549 -7.28844672
177.0 -7.67413393 -7.61439606 -7.44762062 -7.33621515 -7.28883693
178.0 -7.67421342 -7.61441298 -7.44831251 -7.33650304 -7.28921444
179.0 -7.67430984 -7.61441384 -7.44898348 -7.33677930 -7.28957939
180.0 -7.67442277 -7.61439853 -7.44963345 -7.33704407 -7.28993189
181.0 -7.67455178 -7.61436697 -7.45026234 -7.33729746 -7.29027204
182.0 -7.67469645 -7.61431909 -7.45087006 -7.33753960 -7.29059996
183.0 -7.67485631 -7.61425489 -7.45145653 -7.33777062 -7.29091577
184.0 -7.67503090 -7.61417440 -7.45202168 -7.33799064 -7.29121958
185.0 -7.67521977 -7.61407768 -7.45256548 -7.33819980 -7.29151151
186.0 -7.67542244 -7.61396483 -7.45308790 -7.33839823 -7.29179170
187.0 -7.67563842 -7.61383596 -7.45358892 -7.33858608 -7.29206029
188.0 -7.67586724 -7.61369121 -7.45406852 -7.33876347 -7.29231739
189.0 -7.67610841 -7.61353075 -7.45452667 -7.33893054 -7.29256315
190.0 -7.67636141 -7.61335477 -7.45496338 -7.33908743 -7.29279767
191.0 -7.67662578 -7.61316350 -7.45537864 -7.33923426 -7.29302112
192.0 -7.67690101 -7.61295715 -7.45577248 -7.33937120 -7.29323361
193.0 -7.67718663 -7.61273598 -7.45614493 -7.33949836 -7.29343531
194.0 -7.67748215 -7.61250024 -7.45649602 -7.33961590 -7.29362633
195.0 -7.67778710 -7.61225021 -7.45682579 -7.33972396 -7.29380683
196.0 -7.67810099 -7.61198616 -7.45713429 -7.33982266 -7.29397693
197.0 -7.67842335 -7.61170841 -7.45742156 -7.33991215 -7.29413679
198.0 -7.67875375 -7.61141725 -7.45768767 -7.33999258 -7.29428654
199.0 -7.67909172 -7.61111298 -7.45793272 -7.34006409 -7.29442633
200.0 -7.67943684 -7.61079591 -7.45815676 -7.34012681 -7.29455631
