#Time Kinetic_e Potential_e Total_e Norm
177.0 0.29019899 -7.61741612 -7.32721713 0.9999999999999983
178.0 0.29066862 -7.61745459 -7.32678597 0.9999999999999978
179.0 0.29114080 -7.61752628 -7.32638548 0.9999999999999986
180.0 0.29161647 -7.61763546 -7.32601899 0.9999999999999998
181.0 0.29208700 -7.61774088 -7.32565388 1.0000000000000007
182.0 0.29254112 -7.61778869 -7.32524757 0.9999999999999997
183.0 0.29297401 -7.61775632 -7.32478232 1.0000000000000002
184.0 0.29339107 -7.61767146 -7.32428039 1.0000000000000004
185.0 0.29380321 -7.61758904 -7.32378583 0.9999999999999999
186.0 0.29421746 -7.61754472 -7.32332725 1.0000000000000007
187.0 0.29463094 -7.61752368 -7.32289274 1.0000000000000004
188.0 0.29503342 -7.61747279 -7.32243937 1.0000000000000002
189.0 0.29541646 -7.61734704 -7.32193058 1.0000000000000007
190.0 0.29578082 -7.61714962 -7.32136879 1.0000000000000004
191.0 0.29613546 -7.61692874 -7.32079328 0.9999999999999996
192.0 0.29648886 -7.61673330 -7.32024444 0.9999999999999993
193.0 0.29684088 -7.61656695 -7.31972608 1.0000000000000007
194.0 0.29718288 -7.61638439 -7.31920151 0.9999999999999999
195.0 0.29750626 -7.61613460 -7.31862834 1.0000000000000002
196.0 0.29781086 -7.61580974 -7.31799888 1.0000000000000004
197.0 0.29810496 -7.61545260 -7.31734764 1.0000000000000002
198.0 0.29839658 -7.61511421 -7.31671763 1.0000000000000007
199.0 0.29868512 -7.61480364 -7.31611852 1.0000000000000004
200.0 0.29896215 -7.61448115 -7.31551900 1.0000000000000002
