#Time E_0 E_1 E_2 E_3 E_4
120.0 -8.38985465 -8.36217819 -8.19099519 -8.02083963 -7.97276143
121.0 -8.39493713 -8.36695070 -8.19068160 -8.02750318 -7.97669217
122.0 -8.40040459 -8.37116622 -8.19028348 -8.03421946 -7.98042866
123.0 -8.40619324 -8.37489398 -8.18980415 -8.04096950 -7.98398735
124.0 -8.41222315 -8.37821924 -8.18924675 -8.04773675 -7.98738235
125.0 -8.41841855 -8.38122299 -8.18861426 -8.05450696 -7.99062558
126.0 -8.42471739 -8.38397241 -8.18790954 -8.06126797 -7.99372701
127.0 -8.43107269 -8.38651944 -8.18713531 -8.06800938 -7.99669498
128.0 -8.43745037 -8.38890298 -8.18629422 -8.07472231 -7.99953646
129.0 -8.44382611 -8.39115199 -8.18538881 -8.08139914 -8.00225730
130.0 -8.45018273 -8.39328811 -8.18442157 -8.08803330 -8.00486244
131.0 -8.45650813 -8.39532775 -8.18339495 -8.09461906 -8.00735611
132.0 -8.46279377 -8.39728353 -8.18231137 -8.10115137 -8.00974197
133.0 -8.46903368 -8.39916533 -8.18117330 -8.10762571 -8.01202322
134.0 -8.47522370 -8.40098105 -8.17998326 -8.11403795 -8.01420273
135.0 -8.48136095 -8.40273707 -8.17874404 -8.12038411 -8.01628309
136.0 -8.48744351 -8.40443865 -8.17745878 -8.12666015 -8.01826666
137.0 -8.49347012 -8.40609020 -8.17613149 -8.13286146 -8.02015567
138.0 -8.49944004 -8.40769542 -8.17476790 -8.13898194 -8.02195223
139.0 -8.50535285 -8.40925748 -8.17337784 -8.14501162 -8.02365836
140.0 -8.51120841 -8.41077914 -8.17198229 -8.15092952 -8.02527602
141.0 -8.51700678 -8.41226275 -8.17064191 -8.15667516 -8.02680716
142.0 -8.52274811 -8.41371040 -8.16963438 -8.16197120 -8.02825370
143.0 -8.52843266 -8.41512393 -8.17074173 -8.16503605 -8.02961761
144.0 -8.53406077 -8.41650495 -8.17527427 -8.16455995 -8.03090087
145.0 -8.53963276 -8.41785489 -8.18059930 -8.16317626 -8.03210559
146.0 -8.54514902 -8.41917502 -8.18601661 -8.16158595 -8.03323407
147.0 -8.55060991 -8.42046649 -8.19141074 -8.15990531 -8.03428910
148.0 -8.55601579 -8.42173029 -8.19674963 -8.15816732 -8.03527462
149.0 -8.56136701 -8.42296734 -8.20202102 -8.15638522 -8.03619851
150.0 -8.56666392 -8.42417844 -8.20721919 -8.15456578 -8.03708875
151.0 -8.57190682 -8.42536431 -8.21234118 -8.15271307 -8.03824199
152.0 -8.57709599 -8.42652559 -8.21738532 -8.15082992 -8.04102856
153.0 -8.58223171 -8.42766287 -8.22235068 -8.14891850 -8.04427411
154.0 -8.58731422 -8.42877667 -8.22723672 -8.14698058 -8.04751518
155.0 -8.59234373 -8.42986743 -8.23204323 -8.14501771 -8.05071691
156.0 -8.59732044 -8.43093559 -8.23677016 -8.14303127 -8.05387251
157.0 -8.60224451 -8.43198150 -8.24141762 -8.14102254 -8.05698011
158.0 -8.60711612 -8.43300551 -8.24598582 -8.13899271 -8.06003920
159.0 -8.61193537 -8.43400790 -8.25047509 -8.13694294 -8.06304981
160.0 -8.61670240 -8.43498896 -8.25488581 -8.13487429 -8.06601218
161.0 -8.62141732 -8.43594893 -8.25921844 -8.13278782 -8.06892668
162.0 -8.62608020 -8.43688804 -8.26347348 -8.13068454 -8.07179370
163.0 -8.63069113 -8.43780647 -8.26765150 -8.12856545 -8.07461369
164.0 -8.63525018 -8.43870443 -8.27175310 -8.12643151 -8.07738710
165.0 -8.63975741 -8.43958208 -8.27577892 -8.12428367 -8.08011438
166.0 -8.64421289 -8.44043959 -8.27972963 -8.12212287 -8.08279597
167.0 -8.64861667 -8.44127711 -8.28360593 -8.11995004 -8.08543232
168.0 -8.65296880 -8.44209478 -8.28740856 -8.11776613 -8.08802380
169.0 -8.65726933 -8.44289274 -8.29113826 -8.11557216 -8.09057076
170.0 -8.66151832 -8.44367113 -8.29479580 -8.11336924 -8.09307336
171.0 -8.66571583 -8.44443008 -8.29838198 -8.11115884 -8.09553143
172.0 -8.66986190 -8.44516973 -8.30189759 -8.10894353 -8.09794368
173.0 -8.67395662 -8.44589019 -8.30534345 -8.10673083 -8.10030385
174.0 -8.67800004 -8.44659160 -8.30872038 -8.10458949 -8.10254441
175.0 -8.68199224 -8.44727410 -8.31202922 -8.10506451 -8.10212161
176.0 -8.68593331 -8.44793781 -8.31527080 -8.10726279 -8.09992973
