# Time Pop_0 Pop_1 Pop_2 Pop_3 Pop_4
78.0 0.014599 0.965066 0.000157 0.008711 0.005418
79.0 0.015553 0.962798 0.000147 0.008997 0.006056
80.0 0.016548 0.960423 0.000139 0.009291 0.006735
81.0 0.017584 0.957939 0.000132 0.009593 0.007454
82.0 0.018659 0.955347 0.000125 0.009904 0.008215
83.0 0.019772 0.952647 0.000119 0.010224 0.009019
84.0 0.020919 0.949839 0.000114 0.010555 0.009866
85.0 0.022099 0.946928 0.000109 0.010899 0.010755
86.0 0.023308 0.943922 0.000104 0.011254 0.011684
87.0 0.024543 0.940826 0.000100 0.011622 0.012649
88.0 0.025800 0.937648 0.000097 0.012002 0.013646
89.0 0.027078 0.934394 0.000095 0.012393 0.014673
90.0 0.028372 0.931071 0.000094 0.012792 0.015725
91.0 0.029679 0.927689 0.000096 0.013199 0.016798
92.0 0.030995 0.924259 0.000101 0.013611 0.017888
93.0 0.032318 0.920792 0.000113 0.014025 0.018993
94.0 0.033643 0.917294 0.000134 0.014436 0.020112
95.0 0.034966 0.913772 0.000172 0.014835 0.021244
96.0 0.036285 0.910229 0.000239 0.015206 0.022390
97.0 0.037597 0.906668 0.000357 0.015526 0.023550
98.0 0.038899 0.903096 0.000565 0.015751 0.024724
99.0 0.040190 0.899519 0.000939 0.015805 0.025908
100.0 0.041466 0.895948 0.001606 0.015556 0.027101
101.0 0.042726 0.892391 0.002753 0.014817 0.028299
102.0 0.043970 0.888855 0.004535 0.013432 0.029499
103.0 0.045197 0.885345 0.006847 0.011500 0.030700
104.0 0.046406 0.881865 0.009257 0.009453 0.031898
105.0 0.047598 0.878419 0.011349 0.007706 0.033091
106.0 0.048773 0.875012 0.012987 0.006391 0.034278
107.0 0.049933 0.871646 0.014228 0.005452 0.035458
108.0 0.051078 0.868321 0.015174 0.004786 0.036629
109.0 0.052207 0.865036 0.015910 0.004309 0.037794
110.0 0.053321 0.861788 0.016496 0.003962 0.038956
111.0 0.054420 0.858568 0.016973 0.003704 0.040118
112.0 0.055505 0.855369 0.017370 0.003509 0.041283
113.0 0.056577 0.852188 0.017705 0.003359 0.042451
114.0 0.057637 0.849024 0.017991 0.003242 0.043620
115.0 0.058688 0.845879 0.018239 0.003149 0.044788
116.0 0.059729 0.842754 0.018458 0.003074 0.045951
117.0 0.060764 0.839649 0.018655 0.003013 0.047106
118.0 0.061791 0.836564 0.018834 0.002963 0.048251
119.0 0.062813 0.833496 0.019000 0.002921 0.049386
120.0 0.063828 0.830440 0.019157 0.002885 0.050512
121.0 0.064837 0.827393 0.019307 0.002855 0.051628
122.0 0.065840 0.824350 0.019452 0.002830 0.052737
123.0 0.066836 0.821310 0.019594 0.002808 0.053837
124.0 0.067826 0.818271 0.019735 0.002788 0.054930
125.0 0.068808 0.815230 0.019874 0.002772 0.056018
126.0 0.069782 0.812186 0.020014 0.002758 0.057103
127.0 0.070746 0.809138 0.020153 0.002745 0.058188
128.0 0.071700 0.806087 0.020291 0.002734 0.059276
129.0 0.072641 0.803033 0.020426 0.002725 0.060369
130.0 0.073571 0.799978 0.020557 0.002716 0.061468
131.0 0.074486 0.796926 0.020682 0.002707 0.062571
132.0 0.075387 0.793885 0.020801 0.002699 0.063675
133.0 0.076274 0.790860 0.020910 0.002691 0.064778
134.0 0.077144 0.787856 0.021010 0.002683 0.065877
135.0 0.077998 0.784876 0.021098 0.002674 0.066971
136.0 0.078834 0.781922 0.021171 0.002664 0.068060
137.0 0.079649 0.778995 0.021229 0.002653 0.069147
138.0 0.080442 0.776092 0.021270 0.002640 0.070236
139.0 0.081210 0.773210 0.021294 0.002626 0.071332
140.0 0.081952 0.770349 0.021300 0.002610 0.072438
141.0 0.082665 0.767510 0.021287 0.002592 0.073556
142.0 0.083348 0.764696 0.021257 0.002572 0.074687
143.0 0.084001 0.761908 0.021209 0.002551 0.075832
144.0 0.084623 0.759148 0.021143 0.002528 0.076989
145.0 0.085213 0.756418 0.021059 0.002503 0.078157
146.0 0.085771 0.753715 0.020958 0.002477 0.079335
147.0 0.086295 0.751036 0.020842 0.002449 0.080525
148.0 0.086785 0.748378 0.020713 0.002421 0.081725
149.0 0.087240 0.745743 0.020573 0.002393 0.082934
150.0 0.087660 0.743131 0.020424 0.002365 0.084148
151.0 0.088045 0.740545 0.020268 0.002336 0.085366
152.0 0.088396 0.737982 0.020108 0.002308 0.086583
153.0 0.088714 0.735442 0.019943 0.002280 0.087800
154.0 0.089000 0.732918 0.019777 0.002252 0.089015
155.0 0.089256 0.730403 0.019609 0.002225 0.090230
156.0 0.089482 0.727887 0.019444 0.002198 0.091451
157.0 0.089680 0.725364 0.019281 0.002173 0.092680
158.0 0.089853 0.722831 0.019122 0.002148 0.093921
159.0 0.090001 0.720285 0.018969 0.002123 0.095174
160.0 0.090128 0.717727 0.018821 0.002098 0.096440
161.0 0.090236 0.715156 0.018680 0.002073 0.097718
162.0 0.090328 0.712569 0.018545 0.002046 0.099007
163.0 0.090407 0.709966 0.018418 0.002018 0.100305
164.0 0.090478 0.707341 0.018297 0.001989 0.101608
165.0 0.090544 0.704690 0.018184 0.001959 0.102918
166.0 0.090608 0.702010 0.018077 0.001926 0.104230
167.0 0.090674 0.699302 0.017974 0.001892 0.105543
168.0 0.090744 0.696566 0.017876 0.001855 0.106856
169.0 0.090820 0.693803 0.017781 0.001815 0.108168
170.0 0.090901 0.691012 0.017690 0.001773 0.109482
171.0 0.090990 0.688194 0.017602 0.001727 0.110798
172.0 0.091087 0.685347 0.017516 0.001679 0.112119
173.0 0.091193 0.682468 0.017433 0.001628 0.113448
174.0 0.091307 0.679554 0.017350 0.001575 0.114788
175.0 0.091430 0.676604 0.017268 0.001521 0.116141
176.0 0.091561 0.673620 0.017185 0.001465 0.117505
177.0 0.091699 0.670603 0.017098 0.001407 0.118881
178.0 0.091842 0.667555 0.017009 0.001349 0.120269
179.0 0.091988 0.664480 0.016917 0.001291 0.121669
180.0 0.092134 0.661383 0.016823 0.001232 0.123079
181.0 0.092277 0.658268 0.016727 0.001174 0.124500
182.0 0.092415 0.655139 0.016629 0.001118 0.125928
183.0 0.092544 0.652001 0.016530 0.001062 0.127364
184.0 0.092664 0.648858 0.016428 0.001009 0.128804
185.0 0.092771 0.645717 0.016322 0.000958 0.130245
186.0 0.092863 0.642580 0.016213 0.000909 0.131683
187.0 0.092938 0.639450 0.016099 0.000862 0.133118
188.0 0.092996 0.636329 0.015982 0.000818 0.134549
189.0 0.093033 0.633218 0.015861 0.000776 0.135976
190.0 0.093049 0.630119 0.015737 0.000737 0.137401
191.0 0.093042 0.627032 0.015611 0.000699 0.138825
192.0 0.093010 0.623957 0.015484 0.000664 0.140253
193.0 0.092955 0.620896 0.015354 0.000631 0.141684
194.0 0.092876 0.617849 0.015221 0.000599 0.143121
195.0 0.092772 0.614814 0.015086 0.000568 0.144564
196.0 0.092646 0.611789 0.014948 0.000537 0.146015
197.0 0.092498 0.608771 0.014808 0.000507 0.147473
198.0 0.092331 0.605756 0.014665 0.000477 0.148938
199.0 0.092147 0.602743 0.014521 0.000447 0.150407
200.0 0.091948 0.599730 0.014376 0.000418 0.151879
