#Time E_0 E_1 E_2 E_3 E_4
145.0 -8.54239297 -8.41956980 -8.18288115 -8.16405171 -8.03333807
146.0 -8.54789672 -8.42087505 -8.18829962 -8.16242365 -8.03444475
147.0 -8.55334494 -8.42215164 -8.19368503 -8.16071494 -8.03547848
148.0 -8.55873802 -8.42340058 -8.19901150 -8.15895242 -8.03644394
149.0 -8.56407629 -8.42462277 -8.20426867 -8.15714744 -8.03735191
150.0 -8.56936011 -8.42581901 -8.20945158 -8.15530605 -8.03825225
151.0 -8.57458977 -8.42699003 -8.21455761 -8.15343199 -8.03981499
152.0 -8.57976558 -8.42813647 -8.21958528 -8.15152793 -8.04290423
153.0 -8.58488779 -8.42925890 -8.22453375 -8.14959596 -8.04615842
154.0 -8.58995664 -8.43035785 -8.22940257 -8.14763778 -8.04938936
155.0 -8.59497235 -8.43143376 -8.23419156 -8.14565493 -8.05257756
156.0 -8.59993512 -8.43248707 -8.23890073 -8.14364877 -8.05571856
157.0 -8.60484511 -8.43351812 -8.24353019 -8.14162057 -8.05881108
158.0 -8.60970248 -8.43452728 -8.24808021 -8.13957150 -8.06185486
159.0 -8.61450737 -8.43551482 -8.25255111 -8.13750272 -8.06485000
160.0 -8.61925988 -8.43648103 -8.25694330 -8.13541531 -8.06779682
161.0 -8.62396014 -8.43742615 -8.26125726 -8.13331030 -8.07069568
162.0 -8.62860823 -8.43835041 -8.26549351 -8.13118872 -8.07354702
163.0 -8.63320422 -8.43925400 -8.26965262 -8.12905156 -8.07635129
164.0 -8.63774820 -8.44013713 -8.27373522 -8.12689978 -8.07910894
165.0 -8.64224023 -8.44099996 -8.27774194 -8.12473434 -8.08182044
166.0 -8.64668037 -8.44184266 -8.28167348 -8.12255618 -8.08448623
167.0 -8.65106867 -8.44266538 -8.28553056 -8.12036625 -8.08710674
168.0 -8.65540519 -8.44346827 -8.28931390 -8.11816550 -8.08968236
169.0 -8.65968998 -8.44425147 -8.29302427 -8.11595498 -8.09221339
170.0 -8.66392310 -8.44501512 -8.29666244 -8.11373587 -8.09469996
171.0 -8.66810461 -8.44575936 -8.30022923 -8.11150980 -8.09714172
172.0 -8.67223456 -8.44648431 -8.30372542 -8.10927997 -8.09953677
173.0 -8.67631303 -8.44719011 -8.30715186 -8.10705796 -8.10187477
174.0 -8.68034009 -8.44787689 -8.31050936 -8.10506577 -8.10393498
175.0 -8.68431581 -8.44854479 -8.31379877 -8.10658454 -8.10243747
176.0 -8.68824028 -8.44919394 -8.31702094 -8.10878985 -8.10020789
177.0 -8.69211361 -8.44982449 -8.32017671 -8.11097723 -8.09795189
178.0 -8.69593588 -8.45043658 -8.32326694 -8.11313006 -8.09568729
179.0 -8.69970722 -8.45103035 -8.32629247 -8.11524561 -8.09341796
180.0 -8.70342775 -8.45160595 -8.32925417 -8.11732334 -8.09114562
181.0 -8.70709759 -8.45216355 -8.33215288 -8.11936326 -8.08887140
182.0 -8.71071690 -8.45270330 -8.33498944 -8.12136563 -8.08659617
183.0 -8.71428582 -8.45322536 -8.33776471 -8.12333079 -8.08432072
184.0 -8.71780452 -8.45372990 -8.34047952 -8.12525912 -8.08204579
185.0 -8.72127317 -8.45421710 -8.34313470 -8.12715104 -8.07977208
186.0 -8.72469196 -8.45468714 -8.34573109 -8.12900697 -8.07750028
187.0 -8.72806108 -8.45514020 -8.34826949 -8.13082733 -8.07523109
188.0 -8.73138075 -8.45557648 -8.35075071 -8.13261257 -8.07296519
189.0 -8.73465116 -8.45599616 -8.35317557 -8.13436310 -8.07070329
190.0 -8.73787256 -8.45639944 -8.35554485 -8.13607937 -8.06844611
191.0 -8.74104518 -8.45678654 -8.35785932 -8.13776180 -8.06619439
192.0 -8.74416926 -8.45715765 -8.36011977 -8.13941083 -8.06394893
193.0 -8.74724505 -8.45751299 -8.36232695 -8.14102688 -8.06171057
194.0 -8.75027283 -8.45785278 -8.36448161 -8.14261037 -8.05948021
195.0 -8.75325287 -8.45817724 -8.36658449 -8.14416174 -8.05725887
196.0 -8.75618545 -8.45848659 -8.36863631 -8.14568139 -8.05504769
197.0 -8.75907085 -8.45878107 -8.37063779 -8.14716974 -8.05284797
198.0 -8.76190939 -8.45906090 -8.37258964 -8.14862722 -8.05066127
199.0 -8.76470137 -8.45932633 -8.37449254 -8.15005422 -8.04848942
200.0 -8.76744711 -8.45957759 -8.37634717 -8.15145117 -8.04633473
