# Time Pop_0 Pop_1 Pop_2 Pop_3 Pop_4 Pop_5 Pop_6 Pop_7 Pop_8 Pop_9 Pop_10 Pop_11 Pop_12 Pop_13 Pop_14
60.0 0.892676 0.002096 0.025374 0.015993 0.001578 0.000711 0.003734 0.024113 0.000307 0.000346 0.004507 0.027417 0.000002 0.000030 0.001116
61.0 0.892382 0.002028 0.025127 0.016258 0.001622 0.000712 0.003581 0.024598 0.000300 0.000352 0.004616 0.027282 0.000003 0.000031 0.001107
62.0 0.892086 0.001961 0.024878 0.016526 0.001668 0.000713 0.003436 0.025065 0.000294 0.000357 0.004726 0.027155 0.000003 0.000033 0.001099
63.0 0.891784 0.001894 0.024631 0.016797 0.001714 0.000714 0.003296 0.025522 0.000289 0.000362 0.004835 0.027035 0.000004 0.000035 0.001090
64.0 0.891470 0.001826 0.024384 0.017067 0.001761 0.000715 0.003158 0.025983 0.000283 0.000368 0.004943 0.026917 0.000004 0.000037 0.001081
65.0 0.891141 0.001759 0.024137 0.017336 0.001810 0.000716 0.003023 0.026461 0.000278 0.000375 0.005050 0.026800 0.000005 0.000038 0.001071
66.0 0.890801 0.001692 0.023887 0.017602 0.001860 0.000715 0.002887 0.026958 0.000272 0.000382 0.005155 0.026683 0.000006 0.000038 0.001061
67.0 0.890462 0.001625 0.023633 0.017865 0.001910 0.000714 0.002753 0.027461 0.000266 0.000389 0.005257 0.026569 0.000007 0.000040 0.001051
68.0 0.890139 0.001557 0.023372 0.018122 0.001960 0.000712 0.002620 0.027958 0.000261 0.000396 0.005354 0.026460 0.000008 0.000042 0.001040
69.0 0.889842 0.001490 0.023104 0.018375 0.002008 0.000710 0.002492 0.028440 0.000256 0.000402 0.005446 0.026355 0.000010 0.000044 0.001029
70.0 0.889572 0.001422 0.022827 0.018619 0.002056 0.000707 0.002368 0.028912 0.000252 0.000407 0.005532 0.026251 0.000011 0.000046 0.001018
71.0 0.889323 0.001354 0.022541 0.018856 0.002104 0.000704 0.002250 0.029386 0.000248 0.000413 0.005612 0.026141 0.000013 0.000047 0.001007
72.0 0.889086 0.001287 0.022246 0.019083 0.002153 0.000701 0.002137 0.029876 0.000245 0.000420 0.005686 0.026023 0.000016 0.000048 0.000995
73.0 0.888855 0.001219 0.021943 0.019301 0.002202 0.000697 0.002028 0.030383 0.000241 0.000427 0.005753 0.025900 0.000018 0.000049 0.000983
74.0 0.888629 0.001152 0.021635 0.019511 0.002252 0.000692 0.001921 0.030901 0.000237 0.000434 0.005815 0.025780 0.000021 0.000051 0.000970
75.0 0.888406 0.001085 0.021325 0.019714 0.002301 0.000687 0.001814 0.031418 0.000233 0.000440 0.005870 0.025671 0.000024 0.000053 0.000957
76.0 0.888188 0.001019 0.021017 0.019912 0.002350 0.000681 0.001709 0.031928 0.000230 0.000446 0.005918 0.025575 0.000027 0.000056 0.000944
77.0 0.887969 0.000953 0.020712 0.020105 0.002399 0.000674 0.001605 0.032433 0.000228 0.000452 0.005960 0.025491 0.000030 0.000058 0.000931
78.0 0.887740 0.000888 0.020411 0.020294 0.002449 0.000668 0.001505 0.032944 0.000226 0.000458 0.005997 0.025413 0.000033 0.000059 0.000918
79.0 0.887494 0.000824 0.020113 0.020480 0.002499 0.000661 0.001408 0.033470 0.000223 0.000465 0.006028 0.025334 0.000036 0.000060 0.000904
80.0 0.887229 0.000762 0.019816 0.020665 0.002550 0.000654 0.001316 0.034015 0.000221 0.000472 0.006056 0.025254 0.000040 0.000061 0.000890
81.0 0.886949 0.000700 0.019516 0.020850 0.002603 0.000647 0.001229 0.034574 0.000219 0.000480 0.006079 0.025172 0.000044 0.000062 0.000876
82.0 0.886663 0.000641 0.019212 0.021037 0.002656 0.000640 0.001147 0.035136 0.000216 0.000488 0.006099 0.025091 0.000048 0.000065 0.000862
83.0 0.886377 0.000583 0.018901 0.021229 0.002708 0.000632 0.001068 0.035692 0.000215 0.000496 0.006117 0.025014 0.000052 0.000068 0.000848
84.0 0.886091 0.000528 0.018583 0.021428 0.002761 0.000625 0.000991 0.036241 0.000214 0.000504 0.006132 0.024941 0.000056 0.000071 0.000834
85.0 0.885799 0.000476 0.018258 0.021637 0.002813 0.000618 0.000917 0.036790 0.000214 0.000513 0.006146 0.024868 0.000061 0.000072 0.000821
86.0 0.885486 0.000426 0.017927 0.021856 0.002866 0.000611 0.000844 0.037348 0.000213 0.000523 0.006160 0.024795 0.000065 0.000073 0.000807
